pilot_id,sample_id,object_category,task,executor,decision,issue_type,review_mode,object_task_feasible,executor_feasible,negative_reason,samples_path,pilot_reason,point_cloud_path,source_mask_path,checked_mask_path,render_output_dir
v3_review_001246,3danet_full_321eb85037156544799b0b9a0d4a12cf_press_push,StorageFurniture,press_push,suction,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_flat_suction_surface,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_321eb85037156544799b0b9a0d4a12cf.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_321eb85037156544799b0b9a0d4a12cf_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_321eb85037156544799b0b9a0d4a12cf_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_321eb85037156544799b0b9a0d4a12cf_press_push
v3_review_001247,3danet_full_321eb85037156544799b0b9a0d4a12cf_press_push,StorageFurniture,press_push,hook,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_hookable_structure,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_321eb85037156544799b0b9a0d4a12cf.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_321eb85037156544799b0b9a0d4a12cf_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_321eb85037156544799b0b9a0d4a12cf_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_321eb85037156544799b0b9a0d4a12cf_press_push
v3_review_001248,3danet_full_321eb85037156544799b0b9a0d4a12cf_press_push,StorageFurniture,press_push,dexterous_hand,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,ordinary_surface_without_operation_meaning,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_321eb85037156544799b0b9a0d4a12cf.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_321eb85037156544799b0b9a0d4a12cf_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_321eb85037156544799b0b9a0d4a12cf_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_321eb85037156544799b0b9a0d4a12cf_press_push
v3_review_001249,3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_open_pull,StorageFurniture,open_pull,gripper,review,large_scale_review,point_refine,true,true,,processed/metadata/samples_v3_large_batch_v0_1.jsonl,Large-scale first-pass human review queue; candidate generation should propose top-k regions and reviewers finalize the mask.,processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_open_pull
v3_review_001250,3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_open_pull,StorageFurniture,open_pull,suction,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_flat_suction_surface,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_open_pull
v3_review_001251,3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_open_pull,StorageFurniture,open_pull,hook,review,large_scale_review,point_refine,true,true,,processed/metadata/samples_v3_large_batch_v0_1.jsonl,Large-scale first-pass human review queue; candidate generation should propose top-k regions and reviewers finalize the mask.,processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_open_pull
v3_review_001252,3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_open_pull,StorageFurniture,open_pull,dexterous_hand,review,large_scale_review,point_refine,true,true,,processed/metadata/samples_v3_large_batch_v0_1.jsonl,Large-scale first-pass human review queue; candidate generation should propose top-k regions and reviewers finalize the mask.,processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_open_pull
v3_review_001253,3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_press_push,StorageFurniture,press_push,gripper,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_graspable_region,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_press_push
v3_review_001254,3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_press_push,StorageFurniture,press_push,suction,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_flat_suction_surface,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_press_push
v3_review_001255,3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_press_push,StorageFurniture,press_push,hook,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_hookable_structure,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_press_push
v3_review_001256,3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_press_push,StorageFurniture,press_push,dexterous_hand,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,ordinary_surface_without_operation_meaning,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_93ee050394f3b15e3c8d0fdfb1cc2535_press_push
v3_review_001257,3danet_full_2375dfeeab7fd8678430b7446f9e1252_open_pull,StorageFurniture,open_pull,gripper,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_graspable_region,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_2375dfeeab7fd8678430b7446f9e1252.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_2375dfeeab7fd8678430b7446f9e1252_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_2375dfeeab7fd8678430b7446f9e1252_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_2375dfeeab7fd8678430b7446f9e1252_open_pull
v3_review_001258,3danet_full_2375dfeeab7fd8678430b7446f9e1252_open_pull,StorageFurniture,open_pull,suction,review,large_scale_review,point_refine,true,true,,processed/metadata/samples_v3_large_batch_v0_1.jsonl,Large-scale first-pass human review queue; candidate generation should propose top-k regions and reviewers finalize the mask.,processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_2375dfeeab7fd8678430b7446f9e1252.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_2375dfeeab7fd8678430b7446f9e1252_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_2375dfeeab7fd8678430b7446f9e1252_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_2375dfeeab7fd8678430b7446f9e1252_open_pull
v3_review_001259,3danet_full_2375dfeeab7fd8678430b7446f9e1252_open_pull,StorageFurniture,open_pull,hook,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_hookable_structure,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_2375dfeeab7fd8678430b7446f9e1252.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_2375dfeeab7fd8678430b7446f9e1252_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_2375dfeeab7fd8678430b7446f9e1252_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_2375dfeeab7fd8678430b7446f9e1252_open_pull
v3_review_001260,3danet_full_2375dfeeab7fd8678430b7446f9e1252_open_pull,StorageFurniture,open_pull,dexterous_hand,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,ordinary_surface_without_operation_meaning,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_2375dfeeab7fd8678430b7446f9e1252.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_2375dfeeab7fd8678430b7446f9e1252_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_2375dfeeab7fd8678430b7446f9e1252_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_2375dfeeab7fd8678430b7446f9e1252_open_pull
v3_review_001261,3danet_full_2375dfeeab7fd8678430b7446f9e1252_press_push,StorageFurniture,press_push,gripper,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_graspable_region,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_2375dfeeab7fd8678430b7446f9e1252.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_2375dfeeab7fd8678430b7446f9e1252_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_2375dfeeab7fd8678430b7446f9e1252_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_2375dfeeab7fd8678430b7446f9e1252_press_push
v3_review_001262,3danet_full_2375dfeeab7fd8678430b7446f9e1252_press_push,StorageFurniture,press_push,suction,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_flat_suction_surface,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_2375dfeeab7fd8678430b7446f9e1252.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_2375dfeeab7fd8678430b7446f9e1252_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_2375dfeeab7fd8678430b7446f9e1252_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_2375dfeeab7fd8678430b7446f9e1252_press_push
v3_review_001263,3danet_full_2375dfeeab7fd8678430b7446f9e1252_press_push,StorageFurniture,press_push,hook,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_hookable_structure,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_2375dfeeab7fd8678430b7446f9e1252.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_2375dfeeab7fd8678430b7446f9e1252_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_2375dfeeab7fd8678430b7446f9e1252_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_2375dfeeab7fd8678430b7446f9e1252_press_push
v3_review_001264,3danet_full_2375dfeeab7fd8678430b7446f9e1252_press_push,StorageFurniture,press_push,dexterous_hand,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,ordinary_surface_without_operation_meaning,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_2375dfeeab7fd8678430b7446f9e1252.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_2375dfeeab7fd8678430b7446f9e1252_press_push.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_2375dfeeab7fd8678430b7446f9e1252_press_push.npy,processed/vlm_semantic_part/renders/3danet_full_2375dfeeab7fd8678430b7446f9e1252_press_push
v3_review_001265,3danet_full_4417497ef6af4cad74555f58f0503de3_open_pull,StorageFurniture,open_pull,gripper,empty_review_required,executor_infeasible_empty_label,confirm_empty,true,false,no_graspable_region,processed/metadata/samples_v3_large_batch_v0_1.jsonl,"This object-task pair is kept, but this executor channel is marked infeasible by source metadata. Reviewer should confirm the empty label unless a valid affordance region is visible.",processed/points/3d_affordancenet_full_shape_val_batch_v3/3danet_full_4417497ef6af4cad74555f58f0503de3.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_4417497ef6af4cad74555f58f0503de3_open_pull.npy,processed/masks/3d_affordancenet_full_shape_val_batch_v3/3danet_full_4417497ef6af4cad74555f58f0503de3_open_pull.npy,processed/vlm_semantic_part/renders/3danet_full_4417497ef6af4cad74555f58f0503de3_open_pull
